seed,accuracy-bound,duration-proof-search,duration,tricks,err-upper-bound,err-upper-bound-is-max,total-sequences,dropped-sequences,dropped-sequences-frac,most-gap-below-value,most-gap-below-value-frac,most-gap-below-value-num-std,max-gap,perf-time-enabled-ns,perf-instruction-count,perf-branch-misses,perf-page-faults,proof-flop-estimate,proof-int-op-estimate,proof-branch-estimate,normalized-accuracy-bound
50,0.4572292566299438,33.42415189743042,1.5769751071929932,EUPUMaxDiffExactAttnDropAverageQueryPerOutputLogitReasoningAttnErrExactEqkeMaxDiffExact,0.0,False,16777216,975790,0.0581616163253784,4,0.9963330030441284,1.5,8,,,,,2492295,0,0,0.45729802625896043
50,0.446230947971344,33.617958068847656,1.57594895362854,EUPUMaxDiffExactAttnDropAverageQueryPerOutputLogitReasoningAttnErrMaxDiff,7.44656229019165,True,16777216,1367947,0.0815359950065612,4,0.9720500111579896,1.5,8,,,,,3469160,0,0,0.4462980633982393
50,0.4559966921806335,33.40294861793518,1.5740487575531006,EUPUMaxDiffExactAttnDropAverageQueryPerOutputLogitReasoningAttnErrMaxDiffExact,1.7115379571914673,True,16777216,1089277,0.0649259686470031,4,0.99588143825531,1.5,8,,,,,3725192,0,0,0.45606527642562517
50,0.4193216562271118,33.66593909263611,1.596717357635498,EUPUMaxDiffExactAttnDropAverageQueryPerOutputLogitReasoningAttnErrMaxDiffSubproduct,5.653870582580566,True,16777216,1271560,0.0757908821105957,4,0.9796183705329896,1.5,8,,,,,2710950,0,0,0.4193847243582938
50,0.2203512191772461,33.532063722610474,1.5839836597442627,EUPUMaxDiffExactAttnDropAverageQueryPerOutputLogitReasoningAttnErrMaxDiffSubproductRecursive,98.99838256835938,True,16777216,5569935,0.3319939970970154,46,1.0,1.5,22,,,,,2180646,0,0,0.22038436113257037
50,0.4478558301925659,33.423322916030884,1.5827312469482422,EUPUMaxDiffExactAttnDropAverageQueryPerOutputLogitReasoningAttnErrMeanMaxDiff,7.544865131378174,True,16777216,1369012,0.081599473953247,4,0.9721529483795166,1.5,8,,,,,3477479,0,0,0.4479231900100944
50,0.4156577587127685,33.41497087478638,1.5871031284332275,EUPUMaxDiffExactAttnDropAverageQueryPerOutputLogitReasoningAttnErrMeanMaxDiffSubproduct,5.719217300415039,True,16777216,1273240,0.0758910179138183,4,0.9796183705329896,1.5,8,,,,,2735907,0,0,0.41572027577494264
50,0.2099966406822204,33.389153242111206,1.5816705226898191,EUPUMaxDiffExactAttnDropAverageQueryPerOutputLogitReasoningAttnErrMeanMaxDiffSubproductRecursive,98.37596130371094,True,16777216,5555744,0.3311481475830078,46,1.0,1.5,22,,,,,2192933,0,0,0.21002822525574683
50,0.2003059387207031,33.4144127368927,1.578212022781372,EUPUMaxDiffExactAttnDropAverageQueryPerOutputLogitReasoningAttnErrMeanRecursiveMaxDiffSubproductRecursive,102.04337310791016,True,16777216,5676139,0.3383242487907409,50,1.0,1.5,23,,,,,2207363,0,0,0.20033606576287266
50,0.4437016248703003,33.55771493911743,1.5809991359710691,EUPUMaxDiffExactAttnDropAverageQueryPerOutputLogitReasoningAttnErrSvd,12.080363273620604,False,16777216,2080598,0.1240133047103881,7,0.9998814463615416,1.5,10,,,,,4675529,0,0,0.44376835987400787
50,0.8382711410522461,33.79904079437256,1.5797977447509766,EUPUMaxDiffExactAttnMeanQueryDiffAttnErrExactEqkeMaxDiffExact,0.0,False,16777216,932585,0.0555863976478576,3,0.9633714556694032,1.5,7,,,,,2528583,0,0,0.8383972213381193
50,0.8141385316848755,33.84463572502136,1.583268165588379,EUPUMaxDiffExactAttnMeanQueryDiffAttnErrMaxDiff,7.44656229019165,True,16777216,1326701,0.0790775418281555,4,0.978448212146759,1.5,8,,,,,3505448,0,0,0.8142609823023289
50,0.8364963531494141,33.8218731880188,1.5880131721496582,EUPUMaxDiffExactAttnMeanQueryDiffAttnErrMaxDiffExact,1.7115379571914673,True,16777216,1047073,0.0624104142189025,4,0.9963330030441284,1.5,8,,,,,3761480,0,0,0.8366221664980695
50,0.822426438331604,33.814305543899536,1.5882432460784912,EUPUMaxDiffExactAttnMeanQueryDiffAttnErrMaxDiffSubproduct,5.653870582580566,True,16777216,1239263,0.0738658308982849,4,0.9824324250221252,1.5,8,,,,,2747238,0,0,0.8225501354927928
50,0.4031164646148681,33.831279277801514,1.5960969924926758,EUPUMaxDiffExactAttnMeanQueryDiffAttnErrMaxDiffSubproductRecursive,98.99838256835938,True,16777216,5546504,0.3305974006652832,46,1.0,1.5,22,,,,,2216934,0,0,0.4031770954019844
50,0.8148669004440308,33.7838716506958,1.5886292457580566,EUPUMaxDiffExactAttnMeanQueryDiffAttnErrMeanMaxDiff,7.544865131378174,True,16777216,1339696,0.0798521041870117,4,0.978743314743042,1.5,8,,,,,3513767,0,0,0.8149894606118873
50,0.8216938376426697,33.78373742103577,1.5903913974761963,EUPUMaxDiffExactAttnMeanQueryDiffAttnErrMeanMaxDiffSubproduct,5.719217300415039,True,16777216,1240055,0.073913037776947,4,0.9824324250221252,1.5,8,,,,,2772195,0,0,0.8218174246169514
50,0.403791069984436,33.806066274642944,1.5897626876831057,EUPUMaxDiffExactAttnMeanQueryDiffAttnErrMeanMaxDiffSubproductRecursive,98.37596130371094,True,16777216,5542258,0.3303443193435669,45,1.0,1.5,22,,,,,2229221,0,0,0.40385180223566536
50,0.3886581063270569,33.83060073852539,1.5875935554504397,EUPUMaxDiffExactAttnMeanQueryDiffAttnErrMeanRecursiveMaxDiffSubproductRecursive,102.04337310791016,True,16777216,5654412,0.337029218673706,49,1.0,1.5,23,,,,,2243651,0,0,0.38871656250281306
50,0.7547765970230103,33.827277421951294,1.5860834121704102,EUPUMaxDiffExactAttnMeanQueryDiffAttnErrSvd,12.080363273620604,False,16777216,2045610,0.1219278573989868,6,0.9950969219207764,1.5,9,,,,,4711817,0,0,0.7548901193005441
50,0.1066856980323791,33.51067399978638,1.5742971897125244,EUPUMeanQueryMaxDiffAttnDropAverageQueryPerOutputLogitReasoningAttnErrExactEqkeMaxDiffExact,0.0,False,16777216,1443722,0.0860525369644165,6,0.9952091574668884,1.5,14,,,,,2236199,0,0,0.10670174410941526
50,0.1022249460220336,33.891849517822266,1.5853784084320068,EUPUMeanQueryMaxDiffAttnDropAverageQueryPerOutputLogitReasoningAttnErrMaxDiff,7.44656229019165,True,16777216,1766889,0.1053147912025451,7,0.9967078566551208,1.5,14,,,,,3213064,0,0,0.1022403211790522
50,0.1079211831092834,33.53522706031799,1.5729448795318604,EUPUMeanQueryMaxDiffAttnDropAverageQueryPerOutputLogitReasoningAttnErrMaxDiffExact,1.7115379571914673,True,16777216,1540340,0.0918114185333252,6,0.9947460889816284,1.5,14,,,,,3469096,0,0,0.10793741500962191
