seed,loss,accuracy,num_correct,num_incorrect,cpu,duration
5928.0,0.0294826812861662,0.993679144633021,48163328.0,7138442.0,,2158.9857227802277
6082.0,0.0079438926404685,0.9984652813315156,48146867.0,7154903.0,,2184.6594557762146
6155.0,0.0086662960255264,0.9981723662767192,48850724.0,6451046.0,,2171.7959082126617
6159.0,0.0103163627016274,0.9974597223941384,48239042.0,7062728.0,,2160.0336439609528
6204.0,0.0094045422909346,0.9979700940116298,48224842.0,7076928.0,,2179.029917001724
6532.0,0.0079943831351301,0.9982440110372082,48847608.0,6454162.0,,2209.6151852607727
6549.0,0.0074270457364713,0.998293865447163,48256316.0,7045454.0,,2181.51127076149
6589.0,0.0120479506010829,0.9962770483572856,48236347.0,7065423.0,,2010.520668745041
6910.0,0.0303567562265911,0.9912995951287016,45661445.0,9640325.0,,1987.53844165802
7098.0,0.0099806504360449,0.9976586646709936,47392791.0,7908979.0,,1981.775851011276
7238.0,0.0087643977720323,0.9980450306422336,48127448.0,7174322.0,,1990.4368071556091
7310.0,0.0072156831953618,0.9986411620305584,48669915.0,6631855.0,,2007.2727627754211
7467.0,0.0066711437297461,0.9988061558655608,49083691.0,6218079.0,,2007.7717628479004
7790.0,0.0085422480065545,0.998413611927672,48014749.0,7287021.0,,2005.038841724396
7884.0,0.0159932274565619,0.995914094186692,46669622.0,8632148.0,,2078.924303293228
8048.0,0.0294303270081799,0.992697334634146,47615382.0,7686388.0,,2080.0962703227997
8299.0,0.0103425214948909,0.9974679277397428,48232040.0,7069730.0,,2070.3410189151764
8721.0,0.0080970102573951,0.9981459995904002,48336645.0,6965125.0,,2062.8515768051147
8745.0,0.0067823279525845,0.9987388483255492,49458931.0,5842839.0,,2043.0354475975037
8840.0,0.0101927240675628,0.9978314632513804,49132951.0,6168819.0,,2042.2615497112272
8893.0,0.0189126364231534,0.9946469128746432,48235481.0,7066289.0,,2056.120084285736
9132.0,0.007093606306417,0.998537789456969,49102332.0,6199438.0,,2074.5219070911407
9134.0,0.0080938843109283,0.9982291080262744,47852324.0,7449446.0,,2045.8888323307035
9504.0,0.0082072510164731,0.9983463898203782,48126298.0,7175472.0,,2089.0475537776947
9816.0,0.011032669145367,0.9973332430636844,47508106.0,7793664.0,,2061.381124973297
10248.0,0.0110985151559707,0.997267404217809,48747834.0,6553936.0,,2074.414126396179
11124.0,0.0072815560850453,0.9985340628478836,48131464.0,7170306.0,,2041.3576364517212
11130.0,0.0067531812133886,0.998771075915763,48723380.0,6578390.0,,2040.5665447711945
11498.0,0.0082738818525042,0.9981833877646707,48105920.0,7195850.0,,2060.3300845623016
11598.0,0.0149295617504505,0.996589793599934,48612125.0,6689645.0,,2070.151751756668
11611.0,0.0085384402766156,0.998521710860967,48664901.0,6636869.0,,2044.6441049575808
12141.0,0.0208073076431057,0.9944543908259458,47131241.0,8170529.0,,2134.7733952999115
12287.0,0.0075265687384096,0.9984314451783626,48125101.0,7176669.0,,2104.4740109443665
12457.0,0.0145661899941832,0.9964546847793462,47607971.0,7693799.0,,2105.3189487457275
12493.0,0.0096694881683624,0.9978724325324932,48039304.0,7262466.0,,2115.8788406848907
12552.0,0.0064481919282028,0.998592922082408,48361465.0,6940305.0,,2147.063068151474
12561.0,0.007154912563816,0.9985415391438032,48624501.0,6677269.0,,2125.143051624298
13036.0,0.0102558125544984,0.9979397633370726,48582973.0,6718797.0,,2122.3423845767975
13293.0,0.0071867249995159,0.9986535009413322,49134293.0,6167477.0,,2123.336243867874
13468.0,0.0232943462425611,0.994230837346358,48665173.0,6636597.0,,2054.2370688915253
13654.0,0.0087572955614086,0.9981630031626956,48707197.0,6594573.0,,2006.195539712906
13716.0,0.0091544158423657,0.997984955995595,48606843.0,6694927.0,,2011.136156082153
14095.0,0.0105427553064055,0.997622436845621,46535144.0,8766626.0,,2054.7375979423523
14929.0,0.0086467282409507,0.9981492665903046,48762153.0,6539617.0,,2030.071239233017
15043.0,0.0135593448122749,0.9959960704404048,48591532.0,6710238.0,,2081.8962416648865
15399.0,0.0087494443433915,0.9983303249881844,49138160.0,6163610.0,,2059.294070959091
15622.0,0.0121226179295428,0.9972399687878524,48180253.0,7121517.0,,2029.7574472427368
15662.0,0.0070364032383703,0.9985809270134808,48942025.0,6359745.0,,2144.7727370262146
16069.0,0.008930567227179,0.998003464742564,47714945.0,7586825.0,,2113.897967815399
16149.0,0.0097359744588988,0.9980977459247976,48235560.0,7066210.0,,2114.3956365585327
16197.0,0.0074262828788935,0.99832877043403,47828504.0,7473266.0,,2105.7611627578735
16284.0,0.05522460940623,0.9877018060075292,48342546.0,6959224.0,,2107.6090540885925
17080.0,0.0086262376020543,0.9979771490886806,48703375.0,6598395.0,,2140.924805879593
17096.0,0.0142535421398267,0.997130547354325,47721818.0,7579952.0,,2146.7958660125732
17194.0,0.0071573960570766,0.9985108726049556,48664524.0,6637246.0,,2099.273510456085
17197.0,0.0082735294969063,0.998400634505321,48769531.0,6532239.0,,2103.2556347846985
18146.0,0.0102553908197358,0.997578449247792,47324964.0,7976806.0,,2065.123608827591
18289.0,0.0080665627207855,0.9979648070592216,48748550.0,6553220.0,,2085.7572317123413
18668.0,0.0111192961423249,0.99764645227535,48919438.0,6382332.0,,2040.9157071113584
19004.0,0.0077738927151785,0.9984285071209728,48802703.0,6499067.0,,2060.8802347183228
19093.0,0.0164782572476366,0.9968093171897906,48085685.0,7216085.0,,2033.678141117096
