0 9067.6455078125
1 8.96643543243408
2 6.12164545059204
3 4.29161214828491
4 3.11448955535889
5 2.24139261245728
6 2.13521695137024
7 1.81129789352417
8 1.59174525737762
9 1.24372577667236
10 1.0656875371933
11 0.977968037128448
12 0.742923438549042
13 0.589562237262726
14 0.563371181488037
15 0.431913793087006
16 0.364043921232224
17 0.326883286237717
18 0.301898032426834
19 0.284475415945053
20 0.207149118185043
21 0.134710848331451
22 0.107293628156185
23 0.0975699946284294
24 0.0866175666451454
25 0.0713671818375587
26 0.0614978894591331
27 0.0466225445270538
28 0.0314790867269039
29 0.0128438035026193
30 0.00162016041576862
31 0.00113793567288667
32 0.000533578975591809
33 0.000533578975591809
34 0.000533578975591809
35 0.000533578975591809
36 0.000533578975591809
37 0.000533578975591809
38 0.000533578975591809
39 0.000533578975591809
40 0.000533578975591809
41 0.000533578975591809
42 0.000533578975591809
43 0.000533578975591809
44 0.000533578975591809
45 0.000533578975591809
46 0.000533578975591809
47 0.000533578975591809
48 0.000533578975591809
49 0.000533578975591809
50 0.000533578975591809
51 0.000533578975591809
52 0.000533578975591809
53 0.000533578975591809
54 0.000533578975591809
55 0.000533578975591809
56 0.000533578975591809
57 0.000533578975591809
58 0.000533578975591809
59 0.000533578975591809
60 0.000533578975591809
61 0.000533578975591809
62 0.000533578975591809
63 0.000248349650064483
