x  y
2225510 0.203340113162994
2225510 0.227856278419495
2233765 0.235339999198913
2252227 0.237039864063263
2252227 0.248916149139404
2225510 0.248996436595917
2225510 0.252205848693848
2225510 0.25604635477066
2225510 0.256930828094482
2225510 0.257835149765015
2237797 0.258898377418518
2225510 0.259863138198852
2237797 0.261693239212036
2225510 0.262176930904388
2237797 0.262381315231323
2225510 0.26388281583786
2252227 0.266235709190369
2225510 0.266868352890015
2237797 0.267780959606171
2252227 0.268652677536011
2189222 0.270221531391144
2225510 0.270421266555786
2225510 0.270823776721954
2201509 0.272545039653778
2225510 0.273404598236084
2225510 0.273706376552582
2252227 0.274294376373291
2225510 0.276984632015228
2225510 0.277872800827026
2237797 0.279971361160278
2225510 0.280209898948669
2225510 0.280559718608856
2252227 0.281162261962891
2225510 0.281565606594086
2237797 0.28253710269928
2225510 0.285004317760467
2237797 0.285809218883514
2225510 0.287476599216461
2225510 0.287689805030823
2225510 0.287752270698547
2225510 0.288317382335663
2237797 0.288471043109894
2252227 0.289827048778534
2225510 0.291494011878967
2225510 0.291638612747192
2225510 0.29177325963974
2225510 0.292061388492584
2252227 0.292094588279724
2225510 0.292398393154144
2225510 0.292538106441498
2252227 0.293667435646057
2237797 0.293749630451202
2225510 0.293927669525146
2225510 0.294273972511292
2237797 0.294410526752472
2233765 0.295089900493622
2246052 0.295285522937775
2237797 0.295346856117248
2225510 0.295713186264038
2225510 0.296690762042999
2225510 0.29749470949173
2252227 0.297921538352966
2233765 0.29854291677475
2225510 0.298687756061554
2225510 0.298714935779571
2237797 0.29873389005661
2237797 0.29921543598175
2225510 0.299553513526917
2225510 0.299782752990723
2237797 0.299887239933014
2225510 0.299949169158935
2225510 0.300401866436005
2225510 0.300443947315216
2252227 0.301743388175964
2225510 0.302480280399323
2225510 0.302764177322388
2246052 0.303373515605927
2237797 0.304139256477356
2225510 0.305485904216766
2225510 0.30560690164566
2225510 0.306203305721283
2225510 0.306402206420898
2237797 0.306706190109253
2237797 0.30681848526001
2225510 0.307178556919098
2237797 0.307314574718475
2252227 0.307410061359406
2233765 0.307627379894257
2237797 0.30766886472702
2252227 0.307825744152069
2233765 0.308432400226593
2225510 0.308644890785217
2225510 0.309036552906036
2252227 0.309248447418213
2225510 0.309586584568024
2225510 0.309674203395844
2225510 0.309690535068512
2252227 0.309918344020844
2225510 0.30994838476181
2252227 0.310004532337189
2237797 0.310047090053558
2225510 0.310231864452362
2237797 0.310350716114044
2246052 0.310526609420776
2252227 0.310626447200775
2225510 0.310766756534576
2237797 0.310947477817535
2237797 0.311295628547668
2225510 0.311935245990753
2225510 0.311960399150848
2233765 0.312054336071014
2225510 0.312272846698761
2252227 0.312543153762817
2225510 0.313227772712708
2252227 0.313256978988647
2233765 0.314169943332672
2237797 0.3143190741539
2237797 0.314571678638458
2237797 0.314575254917145
2225510 0.314891457557678
2225510 0.315775513648987
2237797 0.316044807434082
2225510 0.316046178340912
2252227 0.316132307052612
2252227 0.317692577838898
2246052 0.317839384078979
2225510 0.31794273853302
2225510 0.318770349025726
2225510 0.318985283374786
2237797 0.319107174873352
2225510 0.319218993186951
2225510 0.319352924823761
2237797 0.320139467716217
2237797 0.32020366191864
2225510 0.320318698883057
2252227 0.320354759693146
2225510 0.32063090801239
2237797 0.320710778236389
2225510 0.32163804769516
2225510 0.321751236915588
2246052 0.321761786937714
2225510 0.321936011314392
2246052 0.322181522846222
2237797 0.322320520877838
2225510 0.322459995746612
2225510 0.322494208812714
2225510 0.322798907756805
2237797 0.32314270734787
2225510 0.323647081851959
2252227 0.324323296546936
2237797 0.324341118335724
2225510 0.324443817138672
2237797 0.324687600135803
2225510 0.325042009353638
2237797 0.325215399265289
2237797 0.325618386268616
2225510 0.325786292552948
2225510 0.326205313205719
2237797 0.326530158519745
2225510 0.326544225215912
2225510 0.32708466053009
2225510 0.327262043952942
2237797 0.327731728553772
2237797 0.327753245830536
2225510 0.328340530395508
2237797 0.328347027301788
2225510 0.329348266124725
2225510 0.329714179039001
2252227 0.329837739467621
2237797 0.330058872699737
2252227 0.330082774162292
2225510 0.330312490463257
2252227 0.330335140228271
2237797 0.330498278141022
2237797 0.330725133419037
2237797 0.330946683883667
2237797 0.331044018268585
2225510 0.331685125827789
2237797 0.331954121589661
2225510 0.332291781902313
2252227 0.335094809532166
2225510 0.335521697998047
2237797 0.336136341094971
2252227 0.336848497390747
2225510 0.337533056735992
2252227 0.338280320167542
2252227 0.338794648647308
2237797 0.340134024620056
2225510 0.341004252433777
2225510 0.341106832027435
2237797 0.342149674892425
2252227 0.342991471290588
2225510 0.343937873840332
2225510 0.343986570835114
