0 7.15276432037354
1 4.42494916915894
2 3.1446487903595
3 2.78545141220093
4 2.41080045700073
5 1.88087153434753
6 1.47462153434753
7 1.33593952655792
8 1.13843882083893
9 1.07110393047333
10 0.858631491661072
11 0.790363609790802
12 0.697923541069031
13 0.600162386894226
14 0.442052125930786
15 0.399140805006027
16 0.326242208480835
17 0.299362123012543
18 0.269683837890625
19 0.20451807975769
20 0.157936170697212
21 0.122257418930531
22 0.106871783733368
23 0.0836437791585922
24 0.0612636283040047
25 0.0448323078453541
26 0.0253610666841269
27 0.0206573512405157
28 0.0109493611380458
29 0.000726976257283241
30 4.56437135198939e-07
31 2.89826772359447e-07
32 2.89826772359447e-07
33 2.89826772359447e-07
34 2.89826772359447e-07
35 2.89826772359447e-07
36 2.89826772359447e-07
37 2.89826772359447e-07
38 2.89826772359447e-07
39 2.89826772359447e-07
40 2.89826772359447e-07
41 2.89826772359447e-07
42 2.89826772359447e-07
43 2.89826772359447e-07
44 2.89826772359447e-07
45 2.89826772359447e-07
46 2.89826772359447e-07
47 2.89826772359447e-07
48 2.89826772359447e-07
49 2.89826772359447e-07
50 2.89826772359447e-07
51 2.89826772359447e-07
52 2.89826772359447e-07
53 2.89826772359447e-07
54 2.89826772359447e-07
55 2.89826772359447e-07
56 2.89826772359447e-07
57 2.89826772359447e-07
58 2.89826772359447e-07
59 2.89826772359447e-07
60 2.89826772359447e-07
61 2.89826772359447e-07
62 2.89826772359447e-07
63 2.89826772359447e-07
