0 1.54785585403442
1 1.34758853912354
2 1.23690342903137
3 1.21850335597992
4 1.15819072723389
5 1.11283683776855
6 1.0956517457962
7 0.982585787773132
8 0.934154510498047
9 0.882644176483154
10 0.85136741399765
11 0.821077287197113
12 0.789739012718201
13 0.699109494686127
14 0.66550874710083
15 0.612827181816101
16 0.571068286895752
17 0.552593529224396
18 0.54826283454895
19 0.499328255653381
20 0.411675214767456
21 0.398256123065948
22 0.303486168384552
23 0.295253664255142
24 0.259816080331802
25 0.226577967405319
26 0.192423433065414
27 0.178265661001205
28 0.103757366538048
29 0.0108126373961568
30 0.00806210841983557
31 9.33307262585004e-07
