x  y
20127640 0.411585057488367
20127640 0.435741573644436
18929590 0.43902199253331
18921271 0.43911399729014
18188018 0.440018075606713
18163061 0.44004398820069
20119385 0.443605885794994
20357464 0.453357095989722
18929590 0.464210129719044
18921271 0.46525176303875
18913016 0.466558113340812
18921335 0.466635970476104
20119385 0.466667760825625
18188018 0.472038675227908
18163061 0.472366089734769
18179763 0.473301870055593
18154806 0.473302505442731
20349209 0.476213608519138
18913016 0.503377772574316
18921335 0.503590244624571
20357464 0.511370594813541
20349209 0.51259097493512
18179763 0.515888590595831
18154806 0.515897999347712
19159414 0.539009724137718
19151095 0.539028844153423
18417842 0.543143145666114
18392885 0.543183255393588
19151159 0.555597276962717
19151095 0.557448249964509
19159414 0.557493675236128
19142840 0.557583280649519
18417842 0.56049385565255
18392885 0.560647817957181
18409587 0.562800545809306
18384630 0.562827194740068
19151159 0.563170569094901
19142840 0.563176817246284
18409587 0.565779885835424
18384630 0.565933890542382
