x  y
6152981 0.577686766942659
6152981 0.599779100766821
6044117 0.602935726429859
6152981 0.603940101118115
7385302 0.604053819212615
6152981 0.610379976953676
6152981 0.618101999673803
6152981 0.618411351553857
6152981 0.621660572185162
6152981 0.622639929341112
6152981 0.624423607147586
6152981 0.62514469371642
6044117 0.628569192919689
7385302 0.631000817037854
6152981 0.635139367973533
6152981 0.63562049589934
6044117 0.636570610812169
6152981 0.636974315640682
6152981 0.637421720280881
6152981 0.637705478498466
6044117 0.639046608182893
6044117 0.639064503443402
6152981 0.639523606821128
6152981 0.639587250088416
6152981 0.639718628648664
6152981 0.639989042485129
6152981 0.640755034915599
6152981 0.641410859198305
6152981 0.642281596181489
6152981 0.642571468372442
6152981 0.64272616687955
7385302 0.644598814621588
7385302 0.645663531439515
6152981 0.645887749705405
7385302 0.647779897031015
6152981 0.647877809604853
6152981 0.649082036165402
6152981 0.650980535748617
7385302 0.650981228097712
6152981 0.651404533582909
6152981 0.651871393459174
6161236 0.652733997538964
6044117 0.652831464657215
6152981 0.653260437015637
6152981 0.654121291973591
6161236 0.654300249780106
6161236 0.654784182294376
6152981 0.657787101906659
6161236 0.658154085528599
6152981 0.659506559353842
6161236 0.660052688504655
6152981 0.660631934455123
7385302 0.660729436538426
6152981 0.660858987138738
6152981 0.661274119155863
6152981 0.661425618484568
6152981 0.662096533241389
7385302 0.662517089350984
6152981 0.663406421295804
6161236 0.663513048766919
6152981 0.663549421888199
6152981 0.663590959013654
6152981 0.663917994810366
6152981 0.664244031958089
6152981 0.664888402704787
6152981 0.664998991230765
7385302 0.665436660455366
6152981 0.665438532415155
6152981 0.665484905268218
7385302 0.666079757662803
6161236 0.666649386100134
6152981 0.666892168529625
6161236 0.667174653952355
7385302 0.667281576694299
6152981 0.667684652829985
6152981 0.667768722511854
6152981 0.667920248445645
6152981 0.668757564558091
6161236 0.669386901523343
6152981 0.669810762159553
6152981 0.670289668956174
7385302 0.670389534335709
6152981 0.670890693447859
6161236 0.671459410800836
7385302 0.672107484129101
6152981 0.672488429623122
6152981 0.673047765683671
6152981 0.673176846139566
7385302 0.674092350527171
6152981 0.674674755497508
6152981 0.674694447551853
6161236 0.67500456916358
6152981 0.675077133963158
6152981 0.675679346512892
6152981 0.67600036849061
6152981 0.676305901229604
6161236 0.676481599427527
6152981 0.676498203942802
6152981 0.676803272112134
7385302 0.676888957183107
7393557 0.676994801375324
6152981 0.677981940517519
6152981 0.678016065981184
6152981 0.678198982100969
6152981 0.678418030743238
6152981 0.678829229770332
6152981 0.679543437129281
6152981 0.679982296962721
6152981 0.680107387295682
6152981 0.680435419573205
6152981 0.680889443889582
6152981 0.680930049919954
6152981 0.68203784809509
6152981 0.682098685571566
6152981 0.682720131968533
6152981 0.682853991582247
6152981 0.68324106400961
6152981 0.683408398218368
6152981 0.683571072784977
6152981 0.684708648629772
6152981 0.685258615724571
6152981 0.685280111397697
6152981 0.686519391747024
6152981 0.686557883959434
6161236 0.687586879403248
6152981 0.688471000956489
6152981 0.688785936185344
7385302 0.689002279718996
7385302 0.689321600948203
7385302 0.689374296631971
6152981 0.690859359813761
6152981 0.69203012053602
7385302 0.692138718984412
6152981 0.692726233806958
6152981 0.693176609596996
6152981 0.693535787097902
6152981 0.693574686607153
7385302 0.693733039199638
6152981 0.694706976213028
6161236 0.695787606295603
6152981 0.695836884739717
6152981 0.696568265216157
6152981 0.696659133462364
7385302 0.696716879837523
6152981 0.69717640957373
6152981 0.697604821216725
6152981 0.698387463305115
6161236 0.69906815369989
7385302 0.699138676999607
6152981 0.699158158311726
6161236 0.6994407949959
6152981 0.699479095235544
6152981 0.699593015339465
6152981 0.703768042516224
6152981 0.704770422636643
6152981 0.705312621443638
6152981 0.705610513978457
6152981 0.706256835724491
7385302 0.706691216685853
6152981 0.706982833591875
6152981 0.707327422886777
7385302 0.707540713169122
6152981 0.708137897161575
7385302 0.710200143385592
7393557 0.710328236648668
6152981 0.711031698127323
6152981 0.712292656490121
6152981 0.712335053093632
6152981 0.712800069322335
6152981 0.712806230659738
6161236 0.713127066666081
6152981 0.716462727854226
6152981 0.717252826023982
6152981 0.7182893572841
6152981 0.719633121842936
6152981 0.720330630944387
6152981 0.722279486460514
6152981 0.7231036329276
6152981 0.723362881934168
7385302 0.723913816952158
6152981 0.724221903061057
6152981 0.726564062197842
6152981 0.73483084297216
7385302 0.736290335639394
