x  y
6253044 4480
6261299 4354
6262516 4480
6270771 4354
6278001 4544
6286256 4418
6287473 4544
6295728 4418
6361908 4480
6370163 4354
6371380 4480
6379635 4354
6386865 4544
6395120 4418
6396337 4544
6404592 4418
7011254 4480
7019509 4354
7019573 4544
7020726 4480
7027828 4418
7028981 4354
7029045 4544
7037300 4418
7120118 4480
7128373 4354
7128437 4544
7129590 4480
7136692 4418
7137845 4354
7137909 4544
7146164 4418
8217623 4416
8225878 4290
8227095 4416
8235350 4290
8326487 4416
8334742 4290
8335959 4416
8344214 4290
