0 4.51280784606934
1 3.91822052001953
2 3.76857399940491
3 3.38009548187256
4 3.05810594558716
5 2.66302585601807
6 2.47041201591492
7 2.18969035148621
8 2.13623452186584
9 2.03358483314514
10 1.91722142696381
11 1.88153839111328
12 1.81323373317719
13 1.68947517871857
14 1.6477552652359
15 1.60515630245209
16 1.51281869411469
17 1.47749364376068
18 1.45761322975159
19 1.41254329681396
20 1.35092675685883
21 1.28286111354828
22 1.2420402765274
23 1.21267402172089
24 1.15998685359955
25 1.15219354629517
26 1.10176110267639
27 1.07049453258514
28 0.948396265506744
29 0.838106513023376
30 2.49698382503993e-06
31 1.36103255954367e-06
