x  y
20462484 4.87046279759922e-20
20462484 4.92449940240787e-20
20462484 4.93294664946674e-20
20462484 5.00996169742203e-20
20462484 5.09475419860638e-20
20462484 5.09753887659133e-20
20462484 5.17723751548702e-20
20462484 5.17725142340314e-20
20462484 5.17783600633355e-20
20462484 5.17944326298072e-20
20462484 5.18135162727955e-20
20462484 5.18136877310578e-20
20462484 5.19161385034579e-20
20462484 5.19470870654823e-20
20462484 5.1957143795804e-20
20462484 5.2000255291947e-20
20462484 5.25967639653261e-20
20462484 5.25994859268516e-20
20462484 5.25995732297143e-20
20462484 5.26039560163481e-20
20462484 5.26095306806608e-20
20462484 5.26189110885838e-20
20462484 5.26228621928571e-20
20462484 5.26230059027836e-20
20462484 5.2625078786708e-20
20462484 5.2628012376779e-20
20462484 5.26340115696519e-20
20462484 5.26392889566947e-20
20462484 5.26518477660331e-20
20462484 5.26671686762649e-20
20462484 5.26841411131871e-20
20462484 5.26890783873181e-20
20462484 5.30096755851059e-20
20462484 5.34379254100015e-20
20462484 5.344263761437e-20
20462484 5.34427525015943e-20
20462484 5.34469100855372e-20
20462484 5.34474420168878e-20
20462484 5.34475267992807e-20
20462484 5.34509831832127e-20
20462484 5.34539198350145e-20
20462484 5.34574718475943e-20
20462484 5.34577435660355e-20
20462484 5.34647792712695e-20
20462484 5.34705318687633e-20
20462484 5.34773543864132e-20
20462484 5.34833550901228e-20
20462484 5.34845122995421e-20
20462484 5.34909431166785e-20
20462484 5.34964450533364e-20
20462484 5.35057625404084e-20
20462484 5.35107670643044e-20
20462484 5.35456774890901e-20
20462484 5.35508091379002e-20
20462484 5.35529377222383e-20
20462484 5.35624862230931e-20
20462484 5.37301832078783e-20
20462484 5.37481843465498e-20
20462484 5.3755635091624e-20
20462484 5.42861225301696e-20
20462484 5.42864939511374e-20
20462484 5.42896939035455e-20
20462484 5.42903220268086e-20
20462484 5.4291431477082e-20
20462484 5.42946139245034e-20
20462484 5.42953339103601e-20
20462484 5.42992732563966e-20
20462484 5.42998994908257e-20
20462484 5.43027564333404e-20
20462484 5.43033353138648e-20
20462484 5.43068291260256e-20
20462484 5.43087665941558e-20
20462484 5.43093662535302e-20
20462484 5.43108008713364e-20
20462484 5.43123639801235e-20
20462484 5.43195649379253e-20
20462484 5.43220248514787e-20
20462484 5.43226340816143e-20
20462484 5.43231983105065e-20
20462484 5.43244029901598e-20
20462484 5.4327607182006e-20
20462484 5.4327772360071e-20
20462484 5.43419323835714e-20
20462484 5.43477209809794e-20
20462484 5.43481680585139e-20
20462484 5.43526336719165e-20
20462484 5.43573753519749e-20
20462484 5.43586488388178e-20
20462484 5.43588391448441e-20
20462484 5.43892787883911e-20
20462484 5.4405319666075e-20
20462484 5.44192384974672e-20
20462484 5.44280346410452e-20
20462484 5.4554942525533e-20
20462484 5.47217104369905e-20
20462484 5.4885096184447e-20
20462484 5.5120349079528e-20
20462484 5.51267398908945e-20
20462484 5.51320571040559e-20
20462484 5.51333527200125e-20
20462484 5.51339331752988e-20
20462484 5.51353827037258e-20
20462484 5.5136426083116e-20
20462484 5.51375575409092e-20
20462484 5.51377511744093e-20
20462484 5.51386524425763e-20
20462484 5.51392509406475e-20
20462484 5.51437996600178e-20
20462484 5.51468247768622e-20
20462484 5.51486917961577e-20
20462484 5.51492183145052e-20
20462484 5.51492228508446e-20
20462484 5.51513228853009e-20
20462484 5.51513316992373e-20
20462484 5.5153991371632e-20
20462484 5.51549285371569e-20
20462484 5.5158467501881e-20
20462484 5.51586782004262e-20
20462484 5.51592265950419e-20
20462484 5.51596597689248e-20
20462484 5.51677864641742e-20
20462484 5.51683071802222e-20
20462484 5.51715347096333e-20
20462484 5.51738506299892e-20
20462484 5.51764613536304e-20
20462484 5.51866175765741e-20
20462484 5.51870268730568e-20
20462484 5.52000972855586e-20
20462484 5.52200900796546e-20
20462484 5.52657854362557e-20
20462484 5.52914451484013e-20
20462484 5.52927386692124e-20
20462484 5.53158484208886e-20
20462484 5.53766182896512e-20
20462484 5.5970995163058e-20
20462484 5.59729610386703e-20
