0 8.8901424407959
1 7.44459962844849
2 5.18886566162109
3 4.15757369995117
4 3.92345404624939
5 3.42572283744812
6 2.91487860679626
7 2.72862315177917
8 2.4615113735199
9 1.93094229698181
10 1.68238639831543
11 1.62491893768311
12 1.32909989356995
13 1.29363298416138
14 1.12543678283691
15 0.95655757188797
16 0.821565330028534
17 0.720007836818695
18 0.62073290348053
19 0.498267889022827
20 0.470904499292374
21 0.290097326040268
22 0.26593279838562
23 0.228919833898544
24 0.127199724316597
25 0.100968554615974
26 0.0956848785281181
27 0.0541673935949802
28 0.0356867052614689
29 0.00708546955138445
30 3.54397542423612e-07
31 3.54397542423612e-07
32 3.54397542423612e-07
33 3.54397542423612e-07
34 3.54397542423612e-07
35 3.54397542423612e-07
36 3.54397542423612e-07
37 3.54397542423612e-07
38 3.54397542423612e-07
39 3.54397542423612e-07
40 3.54397542423612e-07
41 3.54397542423612e-07
42 3.54397542423612e-07
43 3.54397542423612e-07
44 3.54397542423612e-07
45 3.54397542423612e-07
46 3.54397542423612e-07
47 3.54397542423612e-07
48 3.54397542423612e-07
49 3.54397542423612e-07
50 3.54397542423612e-07
51 3.54397542423612e-07
52 3.54397542423612e-07
53 3.54397542423612e-07
54 3.54397542423612e-07
55 3.54397542423612e-07
56 3.54397542423612e-07
57 3.54397542423612e-07
58 3.54397542423612e-07
59 3.54397542423612e-07
60 3.54397542423612e-07
61 3.54397542423612e-07
62 3.54397542423612e-07
63 3.54397542423612e-07
64 3.54397542423612e-07
65 3.54397542423612e-07
66 3.54397542423612e-07
67 3.54397542423612e-07
68 3.54397542423612e-07
69 3.54397542423612e-07
70 3.54397542423612e-07
71 3.54397542423612e-07
72 3.54397542423612e-07
73 3.54397542423612e-07
74 3.54397542423612e-07
75 3.54397542423612e-07
76 3.54397542423612e-07
77 3.54397542423612e-07
78 3.54397542423612e-07
79 3.54397542423612e-07
80 3.54397542423612e-07
81 3.54397542423612e-07
82 3.54397542423612e-07
83 3.54397542423612e-07
84 3.54397542423612e-07
85 3.54397542423612e-07
86 3.54397542423612e-07
87 3.54397542423612e-07
88 3.54397542423612e-07
89 3.54397542423612e-07
90 3.54397542423612e-07
91 3.54397542423612e-07
92 3.54397542423612e-07
93 3.54397542423612e-07
94 3.54397542423612e-07
95 3.54397542423612e-07
96 3.54397542423612e-07
97 3.54397542423612e-07
98 3.54397542423612e-07
99 3.54397542423612e-07
100 3.54397542423612e-07
101 3.54397542423612e-07
102 3.54397542423612e-07
103 3.54397542423612e-07
104 3.54397542423612e-07
105 3.54397542423612e-07
106 3.54397542423612e-07
107 3.54397542423612e-07
108 3.54397542423612e-07
109 3.54397542423612e-07
110 3.54397542423612e-07
111 3.54397542423612e-07
112 3.54397542423612e-07
113 3.54397542423612e-07
114 3.54397542423612e-07
115 3.54397542423612e-07
116 3.54397542423612e-07
117 3.54397542423612e-07
118 3.54397542423612e-07
119 3.54397542423612e-07
120 3.54397542423612e-07
121 3.54397542423612e-07
122 3.54397542423612e-07
123 3.54397542423612e-07
124 3.54397542423612e-07
125 3.54397542423612e-07
126 3.54397542423612e-07
127 3.2829302654136e-07
