x  y
21528980 4.78501608185187e-20
21533076 4.78501608185187e-20
21578897 4.78501608185187e-20
21582993 4.78501608185187e-20
21967892 4.78501608185187e-20
22017809 4.78501608185187e-20
22516694 4.78501608185187e-20
22520790 4.78501608185187e-20
22533333 4.78501608185187e-20
22537429 4.78501608185187e-20
22955606 4.78501608185187e-20
22972245 4.78501608185187e-20
24507511 4.78501608185187e-20
24511607 4.78501608185187e-20
24946423 4.78501608185187e-20
21528980 4.83959424029739e-20
21578897 4.83959424029739e-20
21967892 4.83959424029739e-20
22017809 4.83959424029739e-20
22516694 4.83959424029739e-20
22533333 4.83959424029739e-20
22955606 4.83959424029739e-20
22972245 4.83959424029739e-20
24507511 4.83959424029739e-20
24946423 4.83959424029739e-20
21528980 4.92504709238098e-20
21533076 4.92504709238098e-20
21578897 4.92504709238098e-20
21582993 4.92504709238098e-20
21967892 4.92504709238098e-20
22017809 4.92504709238098e-20
22516694 4.92504709238098e-20
22520790 4.92504709238098e-20
22533333 4.92504709238098e-20
22537429 4.92504709238098e-20
22955606 4.92504709238098e-20
22972245 4.92504709238098e-20
24507511 4.92504709238098e-20
24511607 4.92504709238098e-20
24946423 4.92504709238098e-20
21528980 5.0125798953148e-20
21533076 5.0125798953148e-20
21578897 5.0125798953148e-20
21582993 5.0125798953148e-20
21967892 5.0125798953148e-20
22017809 5.0125798953148e-20
22516694 5.0125798953148e-20
22520790 5.0125798953148e-20
22533333 5.0125798953148e-20
22537429 5.0125798953148e-20
22955606 5.0125798953148e-20
22972245 5.0125798953148e-20
24507511 5.0125798953148e-20
24511607 5.0125798953148e-20
24946423 5.0125798953148e-20
21528980 5.01799745376789e-20
21533076 5.01799745376789e-20
21578897 5.01799745376789e-20
21582993 5.01799745376789e-20
21967892 5.01799745376789e-20
22017809 5.01799745376789e-20
22516694 5.01799745376789e-20
22520790 5.01799745376789e-20
22533333 5.01799745376789e-20
22537429 5.01799745376789e-20
22955606 5.01799745376789e-20
22972245 5.01799745376789e-20
24507511 5.01799745376789e-20
24511607 5.01799745376789e-20
24946423 5.01799745376789e-20
21528980 5.09412473774465e-20
21578897 5.09412473774465e-20
21967892 5.09412473774465e-20
22017809 5.09412473774465e-20
22516694 5.09412473774465e-20
22533333 5.09412473774465e-20
22955606 5.09412473774465e-20
22972245 5.09412473774465e-20
24507511 5.09412473774465e-20
24946423 5.09412473774465e-20
21528980 5.09453435703022e-20
21533076 5.09453435703022e-20
21578897 5.09453435703022e-20
21582993 5.09453435703022e-20
21967892 5.09453435703022e-20
22017809 5.09453435703022e-20
22516694 5.09453435703022e-20
22520790 5.09453435703022e-20
22533333 5.09453435703022e-20
22537429 5.09453435703022e-20
22955606 5.09453435703022e-20
22972245 5.09453435703022e-20
24507511 5.09453435703022e-20
24511607 5.09453435703022e-20
24946423 5.09453435703022e-20
21528980 5.09641143666841e-20
21578897 5.09641143666841e-20
21967892 5.09641143666841e-20
22017809 5.09641143666841e-20
22516694 5.09641143666841e-20
22533333 5.09641143666841e-20
22955606 5.09641143666841e-20
22972245 5.09641143666841e-20
24507511 5.09641143666841e-20
24511607 5.09641143666841e-20
24946423 5.09641143666841e-20
21528980 5.10027978307031e-20
21533076 5.10027978307031e-20
21578897 5.10027978307031e-20
21582993 5.10027978307031e-20
21967892 5.10027978307031e-20
