0 0.260091632604599
1 0.232133790850639
2 0.229495614767075
3 0.209045872092247
4 0.195639789104462
5 0.18402287364006
6 0.17633992433548
7 0.173475697636604
8 0.165082007646561
9 0.157905176281929
10 0.153689011931419
11 0.144084140658379
12 0.137024834752083
13 0.130008801817894
14 0.11994231492281
15 0.109778240323067
16 0.103582501411438
17 0.0962065011262894
18 0.0827113166451454
19 0.0771719738841057
20 0.0740395411849022
21 0.0660464838147163
22 0.0598734244704247
23 0.0508972182869911
24 0.0441123023629189
25 0.043023657053709
26 0.029133191332221
27 0.0211893729865551
28 0.0103208953514695
29 0.00615313462913036
30 0.00293688755482435
31 5.55036052674041e-08
