0 1.46047294139862
1 1.32935655117035
2 1.29277861118317
3 1.24353170394897
4 1.14772295951843
5 1.13340401649475
6 1.08440864086151
7 1.04810464382172
8 0.990438520908356
9 0.927658379077911
10 0.9073126912117
11 0.847892284393311
12 0.797843754291534
13 0.73111891746521
14 0.665814578533173
15 0.659448802471161
16 0.586516916751862
17 0.576870560646057
18 0.525674343109131
19 0.501276731491089
20 0.458949506282806
21 0.370414257049561
22 0.364348411560059
23 0.322521448135376
24 0.292271822690964
25 0.254824459552765
26 0.20846201479435
27 0.204339250922203
28 0.143280148506165
29 0.0753973051905632
30 0.0266164503991604
31 4.07347641839806e-07
